"Team","Opp","Player1","Player2","Player3","Salary","Proj","Value"
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Jace Peterson","Lorenzo Cain",10900,24.5,2.2
"KC","MIN - Archer ( R )","Andrew Benintendi","Bobby Witt Jr.","Hunter Dozier",10100,24.5,2.4
"SD","CIN - Sanmartin ( L )","Ha-Seong Kim","Jake Cronenworth","Manny Machado",11600,24.5,2.1
"LAA","@HOU - Valdez ( L )","Andrew Velazquez","Shohei Ohtani","Taylor Ward",11300,24.5,2.2
"KC","MIN - Archer ( R )","Hunter Dozier","Michael A. Taylor","Whit Merrifield",10700,24.5,2.3
"SEA","TEX - Gray ( R )","Jesse Winker","Julio Rodriguez","Ty France",11800,24.5,2.1
"WSH","ARI - Gilbert ( L )","Cesar Hernandez","Keibert Ruiz","Lane Thomas",11400,24.5,2.1
"MIL","PIT - Brubaker ( R )","Jace Peterson","Omar Narvaez","Willy Adames",11300,24.5,2.2
"COL","PHI - Gibson ( R )","Charlie Blackmon","Elias Diaz","Sam Hilliard",10500,24.5,2.3
"MIL","PIT - Brubaker ( R )","Rowdy Tellez","Tyrone Taylor","Willy Adames",11000,24.5,2.2
"ARI","@WAS - Adon ( R )","Christian Walker","David Peralta","Geraldo Perdomo",10400,24.5,2.4
"TEX","@SEA - Ray ( L )","Corey Seager","Marcus Semien","Mitch Garver",13100,24.5,1.9
"COL","PHI - Gibson ( R )","C.J. Cron","Jose Iglesias","Ryan McMahon",12600,24.5,1.9
"LAD","ATL - Fried ( L )","Chris Taylor","Cody Bellinger","Trea Turner",13100,24.5,1.9
"BAL","@OAK - Irvin ( L )","Anthony Santander","Cedric Mullins","Trey Mancini",11000,24.5,2.2
"OAK","BAL - Ellis ( R )","Elvis Andrus","Kevin Smith","Sean Murphy",11000,24.4,2.2
"BOS","TOR - Kikuchi ( L )","Christian Arroyo","Christian Vazquez","Xander Bogaerts",12000,24.4,2
"MIL","PIT - Brubaker ( R )","Jace Peterson","Kolten Wong","Lorenzo Cain",10700,24.4,2.3
"CHC","TB - Wisler ( R )","Frank Schwindel","Nico Hoerner","Patrick Wisdom",12900,24.4,1.9
"LAA","@HOU - Valdez ( L )","Andrew Velazquez","Anthony Rendon","Shohei Ohtani",11900,24.4,2.1
"HOU","LAA - Sandoval ( L )","Kyle Tucker","Martin Maldonado","Yordan Alvarez",13000,24.4,1.9
"LAD","ATL - Fried ( L )","Chris Taylor","Max Muncy","Trea Turner",15300,24.4,1.6
"SEA","TEX - Gray ( R )","Eugenio Suarez","J.P. Crawford","Jesse Winker",12500,24.4,2
"SEA","TEX - Gray ( R )","Abraham Toro","Jesse Winker","Julio Rodriguez",12500,24.4,2
"SD","CIN - Sanmartin ( L )","Jurickson Profar","Manny Machado","Wil Myers",10400,24.4,2.3
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Keibert Ruiz","Yadiel Hernandez",11600,24.4,2.1
"ARI","@WAS - Adon ( R )","Carson Kelly","Christian Walker","Sergio Alcantara",9300,24.4,2.6
"SD","CIN - Sanmartin ( L )","Jurickson Profar","Luke Voit","Manny Machado",10600,24.4,2.3
"BAL","@OAK - Irvin ( L )","Austin Hays","Cedric Mullins","Robinson Chirinos",10600,24.4,2.3
"BAL","@OAK - Irvin ( L )","Cedric Mullins","Chris Owings","Ryan Mountcastle",11400,24.4,2.1
"PHI","@COL - Freeland ( L )","Alec Bohm","Johan Camargo","Matt Vierling",9400,24.4,2.6
"PHI","@COL - Freeland ( L )","Garrett Stubbs","Kyle Schwarber","Rhys Hoskins",14000,24.4,1.7
"PHI","@COL - Freeland ( L )","Kyle Schwarber","Rhys Hoskins","Simon Muzziotti",13700,24.4,1.8
"TOR","@BOS - Eovaldi ( R )","Alejandro Kirk","George Springer","Lourdes Gurriel",12300,24.4,2
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Christian Vazquez","Rafael Devers",13500,24.4,1.8
"KC","MIN - Archer ( R )","Andrew Benintendi","Nicky Lopez","Salvador Perez",13800,24.4,1.8
"CHC","TB - Wisler ( R )","Clint Frazier","Seiya Suzuki","Willson Contreras",14300,24.4,1.7
"HOU","LAA - Sandoval ( L )","Chas McCormick","Kyle Tucker","Yordan Alvarez",13600,24.4,1.8
"SD","CIN - Sanmartin ( L )","Austin Nola","Jurickson Profar","Manny Machado",10900,24.4,2.2
"SEA","TEX - Gray ( R )","J.P. Crawford","Jarred Kelenic","Jesse Winker",11800,24.4,2.1
"CHC","TB - Wisler ( R )","Clint Frazier","Frank Schwindel","Nick Madrigal",11900,24.4,2
"COL","PHI - Gibson ( R )","Connor Joe","Elias Diaz","Ryan McMahon",12600,24.4,1.9
"COL","PHI - Gibson ( R )","Connor Joe","Jose Iglesias","Sam Hilliard",10700,24.4,2.3
"KC","MIN - Archer ( R )","Andrew Benintendi","Carlos Santana","Whit Merrifield",12500,24.4,1.9
"HOU","LAA - Sandoval ( L )","Alex Bregman","Jeremy Pena","Yuli Gurriel",12900,24.4,1.9
"TB","@CHC - Steele ( L )","Harold Ramirez","Randy Arozarena","Taylor Walls",11400,24.4,2.1
"CHC","TB - Wisler ( R )","Clint Frazier","Frank Schwindel","Yan Gomes",11500,24.4,2.1
"HOU","LAA - Sandoval ( L )","Jose Siri","Michael Brantley","Yuli Gurriel",11300,24.3,2.2
"PHI","@COL - Freeland ( L )","Bryson Stott","Jean Segura","Johan Camargo",11800,24.3,2.1
"LAA","@HOU - Valdez ( L )","Kurt Suzuki","Matt Duffy","Shohei Ohtani",11900,24.3,2
"OAK","BAL - Ellis ( R )","Christian Bethancourt","Elvis Andrus","Tony Kemp",8900,24.3,2.7
"TOR","@BOS - Eovaldi ( R )","Alejandro Kirk","Matt Chapman","Vladimir Guerrero Jr.",12600,24.3,1.9
"MIN","@KC - Hernandez ( R )","Carlos Correa","Gio Urshela","Miguel Sano",8900,24.3,2.7
"TB","@CHC - Steele ( L )","Harold Ramirez","Kevin Kiermaier","Mike Zunino",11500,24.3,2.1
"MIN","@KC - Hernandez ( R )","Gary Sanchez","Luis Arraez","Max Kepler",8000,24.3,3
"ARI","@WAS - Adon ( R )","Daulton Varsho","Ketel Marte","Yonny Hernandez",12800,24.3,1.9
"SD","CIN - Sanmartin ( L )","Jake Cronenworth","Luke Voit","Wil Myers",10600,24.3,2.3
"PHI","@COL - Freeland ( L )","Bryson Stott","J.T. Realmuto","Kyle Schwarber",15200,24.3,1.6
"KC","MIN - Archer ( R )","Andrew Benintendi","Michael A. Taylor","Whit Merrifield",12100,24.3,2
"KC","MIN - Archer ( R )","Adalberto Mondesi","Bobby Witt Jr.","Carlos Santana",10600,24.3,2.3
"TOR","@BOS - Eovaldi ( R )","Alejandro Kirk","George Springer","Raimel Tapia",11400,24.3,2.1
"LAD","ATL - Fried ( L )","Chris Taylor","Freddie Freeman","Mookie Betts",14600,24.3,1.7
"LAD","ATL - Fried ( L )","Cody Bellinger","Max Muncy","Trea Turner",14300,24.3,1.7
"SD","CIN - Sanmartin ( L )","Austin Nola","Jake Cronenworth","Wil Myers",10900,24.3,2.2
"CHC","TB - Wisler ( R )","Nick Madrigal","Willson Contreras","Yan Gomes",12400,24.3,2
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Josh Bell","Keibert Ruiz",13500,24.3,1.8
"BOS","TOR - Kikuchi ( L )","Christian Arroyo","Christian Vazquez","J.D. Martinez",12600,24.3,1.9
"COL","PHI - Gibson ( R )","Charlie Blackmon","Elias Diaz","Kris Bryant",12300,24.3,2
"SD","CIN - Sanmartin ( L )","Austin Nola","Jake Cronenworth","Luke Voit",11100,24.3,2.2
"MIL","PIT - Brubaker ( R )","Christian Yelich","Jace Peterson","Omar Narvaez",11400,24.3,2.1
"BAL","@OAK - Irvin ( L )","Cedric Mullins","Jorge Mateo","Ryan Mountcastle",11000,24.3,2.2
"MIN","@KC - Hernandez ( R )","Luis Arraez","Max Kepler","Nick Gordon",7500,24.3,3.2
"HOU","LAA - Sandoval ( L )","Jose Altuve","Martin Maldonado","Yuli Gurriel",12000,24.3,2
"MIL","PIT - Brubaker ( R )","Christian Yelich","Rowdy Tellez","Tyrone Taylor",11100,24.3,2.2
"OAK","BAL - Ellis ( R )","Elvis Andrus","Sheldon Neuse","Tony Kemp",10000,24.3,2.4
"MIN","@KC - Hernandez ( R )","Gary Sanchez","Jorge Polanco","Nick Gordon",8300,24.3,2.9
"TB","@CHC - Steele ( L )","Brandon Lowe","Harold Ramirez","Kevin Kiermaier",12400,24.3,2
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Christian Arroyo","Rafael Devers",13100,24.3,1.9
"CHC","TB - Wisler ( R )","Clint Frazier","Nico Hoerner","Willson Contreras",12500,24.3,1.9
"BAL","@OAK - Irvin ( L )","Cedric Mullins","Ramon Urias","Trey Mancini",11000,24.3,2.2
"ARI","@WAS - Adon ( R )","Christian Walker","Geraldo Perdomo","Pavin Smith",9700,24.2,2.5
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Bobby Dalbec","Christian Vazquez",12200,24.2,2
"LAD","ATL - Fried ( L )","Chris Taylor","Trea Turner","Will Smith",14100,24.2,1.7
"KC","MIN - Archer ( R )","Adalberto Mondesi","Bobby Witt Jr.","Michael A. Taylor",10200,24.2,2.4
"KC","MIN - Archer ( R )","Bobby Witt Jr.","Nicky Lopez","Whit Merrifield",11800,24.2,2.1
"ARI","@WAS - Adon ( R )","Carson Kelly","David Peralta","Geraldo Perdomo",10900,24.2,2.2
"BAL","@OAK - Irvin ( L )","Anthony Santander","Austin Hays","Cedric Mullins",11500,24.2,2.1
"MIN","@KC - Hernandez ( R )","Luis Arraez","Miguel Sano","Trevor Larnach",7000,24.2,3.5
"HOU","LAA - Sandoval ( L )","Chas McCormick","Jose Altuve","Yuli Gurriel",12600,24.2,1.9
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Cesar Hernandez","Maikel Franco",11500,24.2,2.1
"TB","@CHC - Steele ( L )","Manuel Margot","Mike Zunino","Taylor Walls",10400,24.2,2.3
"HOU","LAA - Sandoval ( L )","Jeremy Pena","Jose Altuve","Jose Siri",11800,24.2,2.1
"BAL","@OAK - Irvin ( L )","Austin Hays","Ryan Mountcastle","Trey Mancini",9700,24.2,2.5
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Jace Peterson","Omar Narvaez",10900,24.2,2.2
"PHI","@COL - Freeland ( L )","Jean Segura","Johan Camargo","Simon Muzziotti",10100,24.2,2.4
"PHI","@COL - Freeland ( L )","Garrett Stubbs","Jean Segura","Johan Camargo",10400,24.2,2.3
"WSH","ARI - Gilbert ( L )","Cesar Hernandez","Nelson Cruz","Victor Robles",11700,24.2,2.1
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Rowdy Tellez","Tyrone Taylor",10600,24.2,2.3
"OAK","BAL - Ellis ( R )","Cristian Pache","Elvis Andrus","Sean Murphy",10500,24.2,2.3
"WSH","ARI - Gilbert ( L )","Juan Soto","Victor Robles","Yadiel Hernandez",12100,24.2,2
"TOR","@BOS - Eovaldi ( R )","George Springer","Lourdes Gurriel","Santiago Espinal",11300,24.2,2.1
"MIN","@KC - Hernandez ( R )","Max Kepler","Miguel Sano","Trevor Larnach",7400,24.2,3.3
"MIL","PIT - Brubaker ( R )","Hunter Renfroe","Lorenzo Cain","Tyrone Taylor",11300,24.2,2.1
"LAD","ATL - Fried ( L )","Chris Taylor","Justin Turner","Trea Turner",13900,24.2,1.7
"LAD","ATL - Fried ( L )","Cody Bellinger","Freddie Freeman","Mookie Betts",13600,24.2,1.8
"OAK","BAL - Ellis ( R )","Christian Bethancourt","Drew Jackson","Sean Murphy",8800,24.2,2.7
"OAK","BAL - Ellis ( R )","Elvis Andrus","Kevin Smith","Tony Kemp",9800,24.2,2.5
"BAL","@OAK - Irvin ( L )","Anthony Santander","Cedric Mullins","Robinson Chirinos",10700,24.2,2.3
"MIN","@KC - Hernandez ( R )","Carlos Correa","Gary Sanchez","Trevor Larnach",8900,24.2,2.7
"KC","MIN - Archer ( R )","Adalberto Mondesi","Carlos Santana","Hunter Dozier",10600,24.2,2.3
"PHI","@COL - Freeland ( L )","J.T. Realmuto","Kyle Schwarber","Simon Muzziotti",13500,24.2,1.8
"COL","PHI - Gibson ( R )","Brendan Rodgers","C.J. Cron","Jose Iglesias",12100,24.2,2
"PHI","@COL - Freeland ( L )","Garrett Stubbs","J.T. Realmuto","Kyle Schwarber",13800,24.2,1.8
"BAL","@OAK - Irvin ( L )","Robinson Chirinos","Ryan Mountcastle","Trey Mancini",8900,24.2,2.7
"TOR","@BOS - Eovaldi ( R )","George Springer","Lourdes Gurriel","Zack Collins",11600,24.2,2.1
"COL","PHI - Gibson ( R )","Connor Joe","Jose Iglesias","Kris Bryant",12500,24.2,1.9
"CHC","TB - Wisler ( R )","Clint Frazier","Frank Schwindel","Seiya Suzuki",13600,24.2,1.8
"LAA","@HOU - Valdez ( L )","Jo Adell","Matt Duffy","Shohei Ohtani",12800,24.1,1.9
"ATL","@LAD - Buehler ( R )","Austin Riley","Matt Olson","Ozzie Albies",9900,24.1,2.4
"TB","@CHC - Steele ( L )","Brandon Lowe","Manuel Margot","Taylor Walls",11300,24.1,2.1
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Christian Vazquez","Enrique Hernandez",12800,24.1,1.9
"COL","PHI - Gibson ( R )","Elias Diaz","Ryan McMahon","Sam Hilliard",10900,24.1,2.2
"LAD","ATL - Fried ( L )","Freddie Freeman","Max Muncy","Mookie Betts",15800,24.1,1.5
"SD","CIN - Sanmartin ( L )","Jake Cronenworth","Jurickson Profar","Manny Machado",11500,24.1,2.1
"WSH","ARI - Gilbert ( L )","Cesar Hernandez","Nelson Cruz","Riley Adams",11200,24.1,2.2
"TOR","@BOS - Eovaldi ( R )","Matt Chapman","Santiago Espinal","Vladimir Guerrero Jr.",11600,24.1,2.1
"MIL","PIT - Brubaker ( R )","Jace Peterson","Kolten Wong","Omar Narvaez",10700,24.1,2.3
"WSH","ARI - Gilbert ( L )","Juan Soto","Riley Adams","Yadiel Hernandez",11600,24.1,2.1
"TB","@CHC - Steele ( L )","Harold Ramirez","Kevin Kiermaier","Yandy Diaz",11300,24.1,2.1
"LAD","ATL - Fried ( L )","Cody Bellinger","Trea Turner","Will Smith",13100,24.1,1.8
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Bobby Dalbec","Christian Arroyo",11800,24.1,2
"KC","MIN - Archer ( R )","Adalberto Mondesi","Hunter Dozier","Michael A. Taylor",10200,24.1,2.4
"MIL","PIT - Brubaker ( R )","Kolten Wong","Rowdy Tellez","Tyrone Taylor",10400,24.1,2.3
"ARI","@WAS - Adon ( R )","Christian Walker","Geraldo Perdomo","Seth Beer",10100,24.1,2.4
"KC","MIN - Archer ( R )","Hunter Dozier","Nicky Lopez","Whit Merrifield",11800,24.1,2
"MIL","PIT - Brubaker ( R )","Lorenzo Cain","Tyrone Taylor","Willy Adames",11400,24.1,2.1
"LAA","@HOU - Valdez ( L )","Matt Duffy","Shohei Ohtani","Tyler Wade",11800,24.1,2
"MIN","@KC - Hernandez ( R )","Carlos Correa","Nick Gordon","Trevor Larnach",8400,24.1,2.9
"OAK","BAL - Ellis ( R )","Drew Jackson","Sean Murphy","Sheldon Neuse",9900,24.1,2.4
"TOR","@BOS - Eovaldi ( R )","George Springer","Raimel Tapia","Santiago Espinal",10400,24.1,2.3
"TOR","@BOS - Eovaldi ( R )","Matt Chapman","Vladimir Guerrero Jr.","Zack Collins",11900,24.1,2
"COL","PHI - Gibson ( R )","Charlie Blackmon","Connor Joe","Jose Iglesias",11900,24.1,2
"HOU","LAA - Sandoval ( L )","Kyle Tucker","Martin Maldonado","Yuli Gurriel",11600,24.1,2.1
"CHC","TB - Wisler ( R )","Nick Madrigal","Seiya Suzuki","Willson Contreras",14500,24.1,1.7
"LAD","ATL - Fried ( L )","Max Muncy","Trea Turner","Will Smith",15300,24.1,1.6
"WSH","ARI - Gilbert ( L )","Keibert Ruiz","Lane Thomas","Maikel Franco",10600,24.1,2.3
"SEA","TEX - Gray ( R )","Eugenio Suarez","Jesse Winker","Julio Rodriguez",11800,24.1,2
"TOR","@BOS - Eovaldi ( R )","George Springer","Raimel Tapia","Zack Collins",10700,24.1,2.2
"COL","PHI - Gibson ( R )","Brendan Rodgers","Connor Joe","Elias Diaz",12100,24.1,2
"CHC","TB - Wisler ( R )","Seiya Suzuki","Willson Contreras","Yan Gomes",14100,24.1,1.7
"MIN","@KC - Hernandez ( R )","Gio Urshela","Luis Arraez","Trevor Larnach",6600,24.1,3.6
"LAD","ATL - Fried ( L )","Cody Bellinger","Justin Turner","Trea Turner",12900,24.1,1.9
"CHC","TB - Wisler ( R )","Frank Schwindel","Nick Madrigal","Yan Gomes",11700,24.1,2.1
"WSH","ARI - Gilbert ( L )","Josh Bell","Juan Soto","Victor Robles",14000,24.1,1.7
"SEA","TEX - Gray ( R )","Abraham Toro","Adam Frazier","Ty France",13200,24.1,1.8
"ARI","@WAS - Adon ( R )","David Peralta","Geraldo Perdomo","Sergio Alcantara",9600,24,2.5
"HOU","LAA - Sandoval ( L )","Chas McCormick","Kyle Tucker","Yuli Gurriel",12200,24,2
"CHC","TB - Wisler ( R )","Michael Hermosillo","Patrick Wisdom","Willson Contreras",12900,24,1.9
"LAA","@HOU - Valdez ( L )","Matt Duffy","Mike Trout","Taylor Ward",12900,24,1.9
"HOU","LAA - Sandoval ( L )","Jeremy Pena","Jose Siri","Kyle Tucker",11400,24,2.1
"MIN","@KC - Hernandez ( R )","Gio Urshela","Max Kepler","Trevor Larnach",7000,24,3.4
"LAD","ATL - Fried ( L )","Gavin Lux","Mookie Betts","Trea Turner",14600,24,1.6
"CHC","TB - Wisler ( R )","Clint Frazier","Frank Schwindel","Nico Hoerner",11800,24,2
"BAL","@OAK - Irvin ( L )","Austin Hays","Cedric Mullins","Ramon Urias",11500,24,2.1
"SEA","TEX - Gray ( R )","Jarred Kelenic","Jesse Winker","Julio Rodriguez",11100,24,2.2
"LAD","ATL - Fried ( L )","Justin Turner","Max Muncy","Trea Turner",15100,24,1.6
"OAK","BAL - Ellis ( R )","Drew Jackson","Kevin Smith","Sean Murphy",9700,24,2.5
"TB","@CHC - Steele ( L )","Manuel Margot","Taylor Walls","Yandy Diaz",10200,24,2.4
"TOR","@BOS - Eovaldi ( R )","Alejandro Kirk","Bo Bichette","Santiago Espinal",10300,24,2.3
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Christian Arroyo","Enrique Hernandez",12400,24,1.9
"WSH","ARI - Gilbert ( L )","Josh Bell","Juan Soto","Riley Adams",13500,24,1.8
"ARI","@WAS - Adon ( R )","Carson Kelly","Geraldo Perdomo","Pavin Smith",10200,24,2.4
"TOR","@BOS - Eovaldi ( R )","Bo Bichette","Cavan Biggio","George Springer",13300,24,1.8
"BAL","@OAK - Irvin ( L )","Anthony Santander","Ryan Mountcastle","Trey Mancini",9800,24,2.4
"KC","MIN - Archer ( R )","Adalberto Mondesi","Andrew Benintendi","Carlos Santana",12000,24,2
"TOR","@BOS - Eovaldi ( R )","Alejandro Kirk","Bo Bichette","Zack Collins",10600,24,2.3
"BAL","@OAK - Irvin ( L )","Cedric Mullins","Ramon Urias","Robinson Chirinos",10700,24,2.2
"LAA","@HOU - Valdez ( L )","Anthony Rendon","Matt Duffy","Mike Trout",13500,24,1.8
"LAD","ATL - Fried ( L )","Freddie Freeman","Mookie Betts","Will Smith",14600,24,1.6
"HOU","LAA - Sandoval ( L )","Martin Maldonado","Yordan Alvarez","Yuli Gurriel",12000,24,2
"CHC","TB - Wisler ( R )","Nick Madrigal","Nico Hoerner","Willson Contreras",12700,24,1.9
"MIN","@KC - Hernandez ( R )","Carlos Correa","Gary Sanchez","Miguel Sano",9400,24,2.5
"CHC","TB - Wisler ( R )","Nico Hoerner","Willson Contreras","Yan Gomes",12300,24,1.9
"HOU","LAA - Sandoval ( L )","Jeremy Pena","Jose Altuve","Michael Brantley",12800,23.9,1.9
"PHI","@COL - Freeland ( L )","Alec Bohm","Didi Gregorius","Kyle Schwarber",14200,23.9,1.7
"COL","PHI - Gibson ( R )","Elias Diaz","Kris Bryant","Ryan McMahon",12700,23.9,1.9
"COL","PHI - Gibson ( R )","Jose Iglesias","Kris Bryant","Sam Hilliard",10800,23.9,2.2
"KC","MIN - Archer ( R )","Adalberto Mondesi","Andrew Benintendi","Michael A. Taylor",11600,23.9,2.1
"KC","MIN - Archer ( R )","Andrew Benintendi","Nicky Lopez","Whit Merrifield",13200,23.9,1.8
"BAL","@OAK - Irvin ( L )","Austin Hays","Robinson Chirinos","Ryan Mountcastle",9400,23.9,2.5
"OAK","BAL - Ellis ( R )","Cristian Pache","Elvis Andrus","Tony Kemp",9300,23.9,2.6
"HOU","LAA - Sandoval ( L )","Chas McCormick","Yordan Alvarez","Yuli Gurriel",12600,23.9,1.9
"KC","MIN - Archer ( R )","Carlos Santana","Michael A. Taylor","Salvador Perez",11500,23.9,2.1
"MIL","PIT - Brubaker ( R )","Christian Yelich","Lorenzo Cain","Tyrone Taylor",11500,23.9,2.1
"OAK","BAL - Ellis ( R )","Christian Bethancourt","Drew Jackson","Tony Kemp",7600,23.9,3.1
"HOU","LAA - Sandoval ( L )","Jeremy Pena","Jose Siri","Yordan Alvarez",11800,23.9,2
"MIN","@KC - Hernandez ( R )","Carlos Correa","Miguel Sano","Nick Gordon",8900,23.9,2.7
"PHI","@COL - Freeland ( L )","Bryson Stott","Didi Gregorius","Nick Castellanos",15200,23.9,1.6
"LAA","@HOU - Valdez ( L )","Jack Mayfield","Mike Trout","Shohei Ohtani",14100,23.9,1.7
"LAA","@HOU - Valdez ( L )","Max Stassi","Mike Trout","Shohei Ohtani",15600,23.9,1.5
"TOR","@BOS - Eovaldi ( R )","Alejandro Kirk","Lourdes Gurriel","Raimel Tapia",10200,23.9,2.3
"LAD","ATL - Fried ( L )","Freddie Freeman","Justin Turner","Mookie Betts",14400,23.9,1.7
"BOS","TOR - Kikuchi ( L )","Christian Arroyo","Christian Vazquez","Rafael Devers",12800,23.9,1.9
"MIL","PIT - Brubaker ( R )","Jace Peterson","Lorenzo Cain","Rowdy Tellez",9500,23.9,2.5
"SEA","TEX - Gray ( R )","J.P. Crawford","Jesse Winker","Julio Rodriguez",11700,23.9,2
"COL","PHI - Gibson ( R )","Charlie Blackmon","Elias Diaz","Ryan McMahon",12100,23.9,2
"HOU","LAA - Sandoval ( L )","Alex Bregman","Jose Siri","Michael Brantley",12800,23.9,1.9
"MIL","PIT - Brubaker ( R )","Hunter Renfroe","Omar Narvaez","Tyrone Taylor",11300,23.9,2.1
"COL","PHI - Gibson ( R )","Charlie Blackmon","Jose Iglesias","Sam Hilliard",10200,23.9,2.3
"KC","MIN - Archer ( R )","Adalberto Mondesi","Bobby Witt Jr.","Nicky Lopez",11300,23.9,2.1
"ARI","@WAS - Adon ( R )","Carson Kelly","Geraldo Perdomo","Seth Beer",10600,23.9,2.3
"CHC","TB - Wisler ( R )","Frank Schwindel","Nick Madrigal","Seiya Suzuki",13800,23.9,1.7
"MIN","@KC - Hernandez ( R )","Gio Urshela","Luis Arraez","Miguel Sano",7100,23.9,3.4
"LAD","ATL - Fried ( L )","Justin Turner","Trea Turner","Will Smith",13900,23.8,1.7
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Cesar Hernandez","Lane Thomas",11700,23.8,2
"COL","PHI - Gibson ( R )","Brendan Rodgers","Elias Diaz","Sam Hilliard",10400,23.8,2.3
"CHC","TB - Wisler ( R )","Frank Schwindel","Seiya Suzuki","Yan Gomes",13400,23.8,1.8
"OAK","BAL - Ellis ( R )","Drew Jackson","Sheldon Neuse","Tony Kemp",8700,23.8,2.7
"TB","@CHC - Steele ( L )","Kevin Kiermaier","Randy Arozarena","Taylor Walls",10600,23.8,2.2
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Lorenzo Cain","Tyrone Taylor",11000,23.8,2.2
"ARI","@WAS - Adon ( R )","Geraldo Perdomo","Pavin Smith","Sergio Alcantara",8900,23.8,2.7
"MIN","@KC - Hernandez ( R )","Gio Urshela","Max Kepler","Miguel Sano",7500,23.8,3.2
"CHC","TB - Wisler ( R )","Frank Schwindel","Michael Hermosillo","Patrick Wisdom",12200,23.8,2
"LAA","@HOU - Valdez ( L )","Jo Adell","Kurt Suzuki","Shohei Ohtani",11900,23.8,2
"MIL","PIT - Brubaker ( R )","Omar Narvaez","Tyrone Taylor","Willy Adames",11400,23.8,2.1
"BAL","@OAK - Irvin ( L )","Anthony Santander","Cedric Mullins","Ramon Urias",11600,23.8,2.1
"BAL","@OAK - Irvin ( L )","Cedric Mullins","Chris Owings","Trey Mancini",10600,23.8,2.2
"MIN","@KC - Hernandez ( R )","Carlos Correa","Gary Sanchez","Gio Urshela",9000,23.8,2.6
"HOU","LAA - Sandoval ( L )","Alex Bregman","Jose Altuve","Martin Maldonado",13500,23.8,1.8
"WSH","ARI - Gilbert ( L )","Maikel Franco","Nelson Cruz","Victor Robles",10900,23.8,2.2
"BAL","@OAK - Irvin ( L )","Ramon Urias","Ryan Mountcastle","Trey Mancini",9800,23.8,2.4
"ATL","@LAD - Buehler ( R )","Adam Duvall","Matt Olson","Ozzie Albies",9200,23.8,2.6
"TOR","@BOS - Eovaldi ( R )","Bo Bichette","Santiago Espinal","Zack Collins",9600,23.8,2.5
"SD","CIN - Sanmartin ( L )","Eric Hosmer","Trent Grisham","Wil Myers",10200,23.8,2.3
"TEX","@SEA - Ray ( L )","Corey Seager","Marcus Semien","Nate Lowe",12800,23.8,1.9
"LAA","@HOU - Valdez ( L )","Andrew Velazquez","Matt Duffy","Shohei Ohtani",11300,23.8,2.1
"LAA","@HOU - Valdez ( L )","Kurt Suzuki","Shohei Ohtani","Tyler Wade",10900,23.8,2.2
"HOU","LAA - Sandoval ( L )","Jeremy Pena","Kyle Tucker","Michael Brantley",12400,23.8,1.9
"MIL","PIT - Brubaker ( R )","Hunter Renfroe","Keston Hiura","Willy Adames",12700,23.8,1.9
"SD","CIN - Sanmartin ( L )","Eric Hosmer","Luke Voit","Trent Grisham",10400,23.8,2.3
"COL","PHI - Gibson ( R )","Connor Joe","Jose Iglesias","Ryan McMahon",12300,23.8,1.9
"MIL","PIT - Brubaker ( R )","Kolten Wong","Lorenzo Cain","Tyrone Taylor",10800,23.8,2.2
